model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_LSTM,067,62.007469177246094,0.9950390458106995,0.9948828220367432,1.4330315766334534,2,96,relu,glorot_normal,False,0.2,0.45,1,32,zeros,0.1,0.01,1.0,0.1
buy_trials_LSTM,068,15.015625,0.9950390458106995,0.9949609637260437,1.4800234208106995,1,32,relu,he_normal,False,0.45,0.45,1,32,he_normal,0.1,0.01,3.0,0.30000000000000004
buy_trials_LSTM,069,14.590961456298828,0.9950390458106995,0.994824230670929,1.4804480843544006,1,32,relu,glorot_normal,False,0.2,0.2,1,64,he_normal,0.5,0.01,1.0,0.1
buy_trials_LSTM,070,24.37970733642578,0.9950390458106995,0.9950195550918579,1.4706593384742737,1,32,gelu,glorot_normal,True,0.45,0.45,2,32,zeros,0.2,0.01,3.0,0.9
buy_trials_LSTM,071,29.522361755371094,0.9950390458106995,0.9949023723602295,1.4655166840553284,2,32,gelu,he_normal,True,0.2,0.45,1,32,he_normal,0.2,0.01,3.0,0.9
buy_trials_LSTM,072,32.389225006103516,0.9950390458106995,0.9949023723602295,1.462649820804596,3,32,gelu,glorot_normal,True,0.45,0.2,1,32,zeros,0.5,0.01,1.5,0.1
buy_trials_LSTM,073,21.658245086669922,0.9950390458106995,0.9950390458106995,1.4733808007240294,2,32,relu,glorot_normal,False,0.45,0.2,1,32,he_normal,0.5,0.01,3.0,0.1
buy_trials_LSTM,074,30.93524932861328,0.9950390458106995,0.9949804544448853,1.465222635269165,1,32,gelu,he_normal,False,0.45,0.45,2,128,zeros,0.4,0.01,2.5,0.9
buy_trials_LSTM,075,30.414976119995117,0.9950390458106995,0.9949609637260437,1.4646240696907042,2,32,relu,glorot_normal,True,0.45,0.45,2,128,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,076,146.11619567871094,0.9950390458106995,0.9950585961341858,1.3897559657096863,1,32,gelu,glorot_normal,True,0.2,0.2,1,128,zeros,0.5,0.0006185692703818299,1.0,0.9
buy_trials_LSTM,077,24.467538833618164,0.9950390458106995,0.9950390458106995,1.4705715069770813,1,32,gelu,glorot_normal,False,0.2,0.2,1,128,he_normal,0.1,0.01,1.0,0.1
buy_trials_LSTM,078,63.97087860107422,0.9950390458106995,0.9951953291893005,1.4310681672096253,1,32,relu,glorot_normal,False,0.45,0.2,1,128,zeros,0.5,0.0008447404929886554,3.0,0.2
buy_trials_LSTM,079,30.221357345581055,0.9950390458106995,0.994921863079071,1.4648176884651185,3,32,relu,he_normal,False,0.45,0.45,1,32,zeros,0.5,0.01,3.0,0.1
buy_trials_LSTM,080,33.542579650878906,0.9950390458106995,0.9949609637260437,1.4614964661598207,3,32,gelu,glorot_normal,True,0.45,0.45,1,32,zeros,0.1,0.01,3.0,0.2
buy_trials_LSTM,081,46.9969367980957,0.9950390458106995,0.9950000047683716,1.4480421090126037,3,32,gelu,he_normal,True,0.45,0.45,1,32,he_normal,0.5,0.01,1.0,0.1
buy_trials_LSTM,082,13.447931289672852,0.9950390458106995,0.9947851300239563,1.4815911145210265,1,32,relu,glorot_normal,False,0.2,0.2,1,32,zeros,0.2,0.01,3.0,0.1
buy_trials_LSTM,083,30.049907684326172,0.9950390458106995,0.9949609637260437,1.4650088076591492,1,32,gelu,glorot_normal,False,0.45,0.2,2,128,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,084,136.96971130371094,0.9950390458106995,0.9775586128234863,1.3954144458770752,1,32,gelu,glorot_normal,True,0.45,0.45,1,32,zeros,0.5,0.0009488326031431336,3.0,0.9
buy_trials_LSTM,085,20.678024291992188,0.9950390458106995,0.9950585961341858,1.4743610215187073,1,32,gelu,he_normal,False,0.2,0.25,2,32,he_normal,0.1,0.01,3.0,0.9
buy_trials_LSTM,086,23.061132431030273,0.9950390458106995,0.994824230670929,1.471977913379669,1,32,gelu,he_normal,False,0.2,0.2,2,32,he_normal,0.5,0.01,2.0,0.1
buy_trials_LSTM,087,45.588253021240234,0.9950390458106995,0.9949414134025574,1.4494507927894593,3,32,relu,glorot_normal,True,0.45,0.2,2,128,zeros,0.5,0.00432507871819974,1.0,0.1
buy_trials_LSTM,088,18.57506561279297,0.9950390458106995,0.9948046803474426,1.4764639801979065,1,32,gelu,he_normal,False,0.2,0.45,1,32,he_normal,0.30000000000000004,0.01,1.0,0.1
buy_trials_LSTM,089,20.135156631469727,0.9950390458106995,0.9950781464576721,1.4749038891792297,1,32,gelu,glorot_normal,True,0.2,0.2,1,32,he_normal,0.1,0.01,3.0,0.30000000000000004
buy_trials_LSTM,090,20.987348556518555,0.9950390458106995,0.9949414134025574,1.4656255972385406,1,32,gelu,glorot_normal,True,0.45,0.45,1,32,he_normal,0.1,0.01,3.0,0.9
buy_trials_LSTM,091,40.434242248535156,0.9950390458106995,0.9951367378234863,1.4546048035621644,3,32,gelu,glorot_normal,True,0.45,0.45,2,128,zeros,0.5,0.01,1.0,0.9
buy_trials_LSTM,092,52.706172943115234,0.9950390458106995,0.994921863079071,1.4423328728675842,1,32,relu,glorot_normal,False,0.45,0.2,1,128,he_normal,0.5,0.001006682256333091,1.0,0.8
buy_trials_LSTM,093,21.385007858276367,0.9950390458106995,0.9950585961341858,1.473654037952423,1,32,relu,he_normal,False,0.2,0.45,1,32,he_normal,0.2,0.0037748910602538924,3.0,0.9
buy_trials_LSTM,094,162.73446655273438,0.9950390458106995,0.9945507645606995,1.3322849395275116,1,32,gelu,glorot_normal,False,0.45,0.2,2,128,he_normal,0.5,0.0007137650172595556,3.0,0.9
buy_trials_LSTM,095,15.47447395324707,0.9950390458106995,0.9950000047683716,1.4795645718574524,1,32,relu,he_normal,False,0.45,0.45,2,32,zeros,0.1,0.01,3.0,0.9
buy_trials_LSTM,096,27.683435440063477,0.9950390458106995,0.9950390458106995,1.467355610370636,1,32,gelu,glorot_normal,False,0.2,0.45,2,32,zeros,0.2,0.01,1.0,0.9
buy_trials_LSTM,097,124.09127044677734,0.9950390458106995,0.9950585961341858,1.370947775363922,3,128,gelu,glorot_normal,False,0.2,0.2,2,128,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,098,16.786134719848633,0.9950390458106995,0.9950390458106995,1.4782529110908509,1,32,relu,glorot_normal,False,0.45,0.45,1,32,he_normal,0.5,0.00672294723658426,1.0,0.9
buy_trials_LSTM,099,41.893882751464844,0.9950390458106995,0.9947460889816284,1.4531451630592347,3,32,gelu,glorot_normal,True,0.45,0.45,1,128,zeros,0.2,0.01,1.0,0.1
buy_trials_LSTM,100,39.334999084472656,0.9950390458106995,0.9949023723602295,1.4557040467262268,1,32,relu,glorot_normal,False,0.45,0.45,2,128,zeros,0.5,0.001404485763171895,1.0,0.9
buy_trials_LSTM,101,47.087181091308594,0.9950390458106995,0.9948632717132568,1.447951864719391,3,32,gelu,he_normal,True,0.45,0.45,1,32,he_normal,0.30000000000000004,0.01,3.0,0.5
buy_trials_LSTM,102,79.68827056884766,0.9950390458106995,0.9950195550918579,1.3764806790351867,1,128,gelu,glorot_normal,False,0.2,0.45,1,128,zeros,0.5,0.01,1.0,0.9
buy_trials_LSTM,103,30.547391891479492,0.9950390458106995,0.9950000047683716,1.4644916539192199,3,32,gelu,glorot_normal,True,0.45,0.2,1,128,he_normal,0.5,0.01,1.0,0.8
