model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_GRU,029,2052.54150390625,0.9950390458106995,0.9945898652076721,-0.5590531325340269,2,32,gelu,glorot_normal,0.2,0.25,1,32,zeros,0.2,0.0015453316687064683,1.5,0.9
buy_trials_GRU,030,2259.5703125,0.9950390458106995,0.9229491949081421,-0.7718728303909304,2,32,gelu,he_normal,0.2,0.25,1,64,zeros,0.1,0.0005405245899425882,2.5,0.30000000000000004
buy_trials_GRU,031,3332.552734375,0.9950390458106995,0.9949023723602295,-1.8354242477416993,2,128,gelu,glorot_normal,0.15000000000000002,0.1,1,64,zeros,0.2,0.006492690297457527,2.5,0.7000000000000001
buy_trials_GRU,032,62.86976623535156,0.9950390458106995,0.9950000047683716,1.4321692795753478,1,128,relu,he_normal,0.30000000000000004,0.15000000000000002,1,32,he_normal,0.2,0.009803686089744015,1.5,0.1
buy_trials_GRU,033,5795.8076171875,0.9950390458106995,0.9949414134025574,-4.286890643119812,3,128,gelu,glorot_normal,0.4,0.25,2,128,he_normal,0.2,0.002269730362400285,2.0,0.5
buy_trials_GRU,034,172.12171936035156,0.9950390458106995,0.994824230670929,1.322917326450348,2,32,relu,he_normal,0.1,0.4,2,64,he_normal,0.5,0.0017940757181116695,2.5,0.7000000000000001
buy_trials_GRU,035,66.38670349121094,0.9950390458106995,0.9949804544448853,1.4286523423194886,1,64,relu,he_normal,0.30000000000000004,0.25,1,64,zeros,0.4,0.0009211376149271358,2.0,0.7000000000000001
buy_trials_GRU,036,41.91934585571289,0.9950390458106995,0.9951562285423279,1.4531196999549865,3,32,relu,glorot_normal,0.2,0.15000000000000002,2,128,he_normal,0.4,0.00922049314969164,1.0,0.1
buy_trials_GRU,037,8333.8515625,0.9950390458106995,0.7552148699760437,-6.845956073760986,3,32,tanh,he_normal,0.4,0.35,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2
buy_trials_GRU,038,1091.47119140625,0.004960937425494194,0.005195312667638063,-0.5865102539807558,3,96,relu,glorot_normal,0.30000000000000004,0.2,1,128,glorot_normal,0.2,0.00010674541740374034,1.0,0.9
buy_trials_GRU,039,18.528539657592773,0.9950390458106995,0.9950195550918579,1.4765105061531067,1,32,relu,he_normal,0.1,0.2,1,128,glorot_normal,0.1,0.009482817460352821,1.5,0.5
buy_trials_GRU,040,88.69242095947266,0.9950390458106995,0.9951171875,1.4063466248512269,1,32,relu,glorot_normal,0.15000000000000002,0.15000000000000002,2,128,glorot_normal,0.2,0.0006357174970081492,1.5,0.9
buy_trials_GRU,041,21.68838882446289,0.9950390458106995,0.9947656393051147,1.4733506569862365,1,32,relu,he_normal,0.2,0.35,2,64,zeros,0.4,0.01,2.5,0.1
buy_trials_GRU,042,47.88190460205078,0.9950390458106995,0.9950585961341858,1.447137501478195,1,32,relu,glorot_normal,0.25,0.4,1,64,he_normal,0.1,0.0007393832974477274,3.0,0.7000000000000001
buy_trials_GRU,043,57.88728332519531,0.9950390458106995,0.9948828220367432,1.4371517624855041,1,128,relu,glorot_normal,0.25,0.1,1,128,glorot_normal,0.4,0.01,1.0,0.1
buy_trials_GRU,044,37.40272521972656,0.9950390458106995,0.9948632717132568,1.4576363205909728,2,32,relu,glorot_normal,0.4,0.2,1,128,zeros,0.1,0.0006213608691386911,2.5,0.9
buy_trials_GRU,045,448.33184814453125,0.9950390458106995,0.9948828220367432,1.0467071976661682,3,32,relu,he_normal,0.15000000000000002,0.1,1,32,he_normal,0.2,0.01,2.5,0.9
buy_trials_GRU,046,28.503694534301758,0.9950390458106995,0.9950000047683716,1.4665353512763977,1,32,relu,glorot_normal,0.30000000000000004,0.4,1,128,zeros,0.2,0.0005560830725965894,1.0,0.1
