confluence_score_loss,confluence_score_mae,confluence_score_mse,directional_bias_loss,directional_bias_mae,directional_bias_mse,loss,val_confluence_score_loss,val_confluence_score_mae,val_confluence_score_mse,val_directional_bias_loss,val_directional_bias_mae,val_directional_bias_mse,val_loss,learning_rate
0.07198918610811234,0.24222445487976074,0.07198918610811234,0.00044428944238461554,0.017334243282675743,0.00044428944238461554,0.07234461605548859,0.2382335215806961,0.48809170722961426,0.2382335215806961,0.0005063229473307729,0.021312406286597252,0.0005063229473307729,0.23863859474658966,0.0010000000474974513
0.07189969718456268,0.24206113815307617,0.07189969718456268,0.0004443404613994062,0.01731627993285656,0.0004443404613994062,0.07225517183542252,0.23799462616443634,0.48784691095352173,0.23799462616443634,0.0005037957453168929,0.021253030747175217,0.0005037957453168929,0.23839764297008514,0.0010000000474974513
0.07181038707494736,0.24189792573451996,0.07181038707494736,0.0004443862708285451,0.017303086817264557,0.0004443862708285451,0.07216589897871017,0.23775598406791687,0.4876022934913635,0.23775598406791687,0.0005022091791033745,0.02121567353606224,0.0005022091791033745,0.2381577491760254,0.0010000000474974513
0.07172126322984695,0.24173487722873688,0.07172126322984695,0.000444418634288013,0.017294785007834435,0.000444418634288013,0.07207679748535156,0.23751768469810486,0.48735785484313965,0.23751768469810486,0.0005015439237467945,0.021199990063905716,0.0005015439237467945,0.2379188984632492,0.0010000000474974513
0.07163231819868088,0.24157190322875977,0.07163231819868088,0.0004444330697879195,0.017291299998760223,0.0004444330697879195,0.07198786735534668,0.23727960884571075,0.4871135354042053,0.23727960884571075,0.0005017478833906353,0.02120480127632618,0.0005017478833906353,0.23768100142478943,0.0010000000474974513
0.07154354453086853,0.24140900373458862,0.07154354453086853,0.0004444285877980292,0.017292369157075882,0.0004444285877980292,0.07189908623695374,0.23704180121421814,0.4868693947792053,0.23704180121421814,0.000502740906085819,0.021228201687335968,0.000502740906085819,0.23744399845600128,0.0010000000474974513
0.0714549571275711,0.24124625325202942,0.0714549571275711,0.0004444074584171176,0.017297569662332535,0.0004444074584171176,0.07181048393249512,0.2368042916059494,0.48662543296813965,0.2368042916059494,0.0005044186837039888,0.021267682313919067,0.0005044186837039888,0.23720784485340118,0.0010000000474974513
0.07136654108762741,0.24108362197875977,0.07136654108762741,0.00044437425094656646,0.017306340858340263,0.00044437425094656646,0.07172203809022903,0.23656710982322693,0.4863816201686859,0.23656710982322693,0.0005066583980806172,0.021320274099707603,0.0005066583980806172,0.23697242140769958,0.0010000000474974513
0.07127831876277924,0.24092109501361847,0.07127831876277924,0.0004443349316716194,0.017318028956651688,0.0004443349316716194,0.07163378596305847,0.23633012175559998,0.4861379563808441,0.23633012175559998,0.0005093240179121494,0.02138269506394863,0.0005093240179121494,0.23673757910728455,0.0010000000474974513
0.0711902603507042,0.24075865745544434,0.0711902603507042,0.00044429540866985917,0.01733189821243286,0.00044429540866985917,0.07154569774866104,0.23609352111816406,0.4858945906162262,0.23609352111816406,0.0005122716538608074,0.021451512351632118,0.0005122716538608074,0.23650333285331726,0.0010000000474974513
0.07110240310430527,0.24059636890888214,0.07110240310430527,0.00044426083331927657,0.017347192391753197,0.00044426083331927657,0.07145781069993973,0.23585715889930725,0.48565125465393066,0.23585715889930725,0.0005153559031896293,0.021523278206586838,0.0005153559031896293,0.23626944422721863,0.0010000000474974513
0.07101470977067947,0.2404341697692871,0.07101470977067947,0.00044423487270250916,0.017363140359520912,0.00044423487270250916,0.07137009501457214,0.2356211245059967,0.485408216714859,0.2356211245059967,0.0005184352630749345,0.0215946976095438,0.0005184352630749345,0.23603586852550507,0.0010000000474974513
0.0709272176027298,0.24027211964130402,0.0709272176027298,0.0004442193021532148,0.01737901195883751,0.0004442193021532148,0.07128259539604187,0.23538532853126526,0.48516520857810974,0.23538532853126526,0.0005213781259953976,0.021662728860974312,0.0005213781259953976,0.23580244183540344,0.0010000000474974513
0.07083988934755325,0.24011015892028809,0.07083988934755325,0.0004442138597369194,0.017399834468960762,0.0004442138597369194,0.07119525969028473,0.2351498156785965,0.48492246866226196,0.2351498156785965,0.0005240673199295998,0.021724708378314972,0.0005240673199295998,0.2355690747499466,0.0010000000474974513
0.07075273990631104,0.2399483025074005,0.07075273990631104,0.00044421706115826964,0.017420494928956032,0.00044421706115826964,0.07110811024904251,0.23491451144218445,0.48467978835105896,0.23491451144218445,0.0005264049395918846,0.021778443828225136,0.0005264049395918846,0.23533563315868378,0.0010000000474974513
0.07066574692726135,0.2397865504026413,0.07066574692726135,0.0004442260251380503,0.017438407987356186,0.0004442260251380503,0.07102112472057343,0.23467965424060822,0.4844374656677246,0.23467965424060822,0.0005283156642690301,0.021822268143296242,0.0005283156642690301,0.2351023256778717,0.0010000000474974513
0.07057898491621017,0.2396249771118164,0.07057898491621017,0.0004442376084625721,0.017453016713261604,0.0004442376084625721,0.07093437761068344,0.2344450205564499,0.4841952323913574,0.2344450205564499,0.0005297486786730587,0.021855074912309647,0.0005297486786730587,0.23486880958080292,0.0010000000474974513
0.07049238681793213,0.23946349322795868,0.07049238681793213,0.0004442487843334675,0.01746395044028759,0.0004442487843334675,0.07084778696298599,0.23421064019203186,0.4839530885219574,0.23421064019203186,0.0005306786624714732,0.021876340731978416,0.0005306786624714732,0.23463518917560577,0.0010000000474974513
0.07040593028068542,0.23930208384990692,0.07040593028068542,0.000444257166236639,0.017471037805080414,0.000444257166236639,0.07076133787631989,0.2339765727519989,0.48371124267578125,0.2339765727519989,0.0005311056738719344,0.021886097267270088,0.0005311056738719344,0.23440146446228027,0.0010000000474974513
0.07031969726085663,0.2391408234834671,0.07031969726085663,0.0004442613571882248,0.01747429184615612,0.0004442613571882248,0.07067510485649109,0.23374274373054504,0.48346948623657227,0.23374274373054504,0.0005310527049005032,0.021884890273213387,0.0005310527049005032,0.23416760563850403,0.0010000000474974513
0.07023361325263977,0.23897965252399445,0.07023361325263977,0.00044426083331927657,0.017473887652158737,0.00044426083331927657,0.07058902084827423,0.23350927233695984,0.4832279682159424,0.23350927233695984,0.0005305640515871346,0.021873721852898598,0.0005305640515871346,0.2339337170124054,0.0010000000474974513
0.07014773786067963,0.23881864547729492,0.07014773786067963,0.0004442561184987426,0.017470167949795723,0.0004442561184987426,0.07050314545631409,0.23327603936195374,0.48298653960227966,0.23327603936195374,0.0005297001916915178,0.021853964775800705,0.0005297001916915178,0.23369979858398438,0.0010000000474974513
0.07006201148033142,0.23865771293640137,0.07006201148033142,0.0004442483768798411,0.017463581636548042,0.0004442483768798411,0.07041741162538528,0.2330431491136551,0.4827454090118408,0.2330431491136551,0.000528535048943013,0.021827291697263718,0.000528535048943013,0.2334659844636917,0.0010000000474974513
0.06997649371623993,0.23849694430828094,0.06997649371623993,0.0004442391509655863,0.017454691231250763,0.0004442391509655863,0.0703318864107132,0.23281052708625793,0.4825044274330139,0.23281052708625793,0.0005271503468975425,0.021795550361275673,0.0005271503468975425,0.23323222994804382,0.0010000000474974513
0.06989114731550217,0.23833626508712769,0.06989114731550217,0.00044423009967431426,0.017444109544157982,0.00044423009967431426,0.07024653255939484,0.2325781285762787,0.48226356506347656,0.2325781285762787,0.0005256315344013274,0.02176068164408207,0.0005256315344013274,0.23299863934516907,0.0010000000474974513
0.06980597227811813,0.23817570507526398,0.06980597227811813,0.00044422244536690414,0.01743248663842678,0.00044422244536690414,0.0701613500714302,0.23234610259532928,0.4820229411125183,0.23234610259532928,0.0005240633036009967,0.02172461710870266,0.0005240633036009967,0.2327653467655182,0.0010000000474974513
0.06972098350524902,0.2380153089761734,0.06972098350524902,0.00044421706115826964,0.017420463263988495,0.00044421706115826964,0.0700763538479805,0.23211431503295898,0.4817824363708496,0.23211431503295898,0.000522525398992002,0.021689193323254585,0.000522525398992002,0.23253233730793,0.0010000000474974513
0.06963615864515305,0.2378549575805664,0.06963615864515305,0.0004442142671905458,0.01740865781903267,0.0004442142671905458,0.06999152898788452,0.23188281059265137,0.48154211044311523,0.23188281059265137,0.0005210894159972668,0.021656062453985214,0.0005210894159972668,0.23229968547821045,0.0010000000474974513
0.06955152004957199,0.23769474029541016,0.06955152004957199,0.0004442140052560717,0.01739761419594288,0.0004442140052560717,0.06990689039230347,0.23165163397789001,0.48130202293395996,0.23165163397789001,0.000519815890584141,0.021626638248562813,0.000519815890584141,0.23206749558448792,0.0010000000474974513
0.06946706771850586,0.23753468692302704,0.06946706771850586,0.00044421557686291635,0.01738780550658703,0.00044421557686291635,0.06982243806123734,0.23142071068286896,0.48106202483177185,0.23142071068286896,0.000518752436619252,0.02160203829407692,0.000518752436619252,0.23183569312095642,0.0010000000474974513
0.06938277184963226,0.2373747080564499,0.06938277184963226,0.00044421819620765746,0.017380643635988235,0.00044421819620765746,0.06973814964294434,0.23119011521339417,0.4808223247528076,0.23119011521339417,0.0005179323488846421,0.02158304676413536,0.0005179323488846421,0.2316044569015503,0.0010000000474974513
0.06929869204759598,0.23721487820148468,0.06929869204759598,0.00044422110659070313,0.017376422882080078,0.00044422110659070313,0.06965406984090805,0.23095974326133728,0.48058271408081055,0.23095974326133728,0.0005173744866624475,0.021570121869444847,0.0005173744866624475,0.2313736379146576,0.0010000000474974513
0.06921475380659103,0.23705513775348663,0.06921475380659103,0.0004442234931048006,0.017373550683259964,0.0004442234931048006,0.0695701315999031,0.23072972893714905,0.4803433418273926,0.23072972893714905,0.0005170832155272365,0.021563367918133736,0.0005170832155272365,0.23114340007305145,0.0010000000474974513
0.06913101673126221,0.23689556121826172,0.06913101673126221,0.0004442248318810016,0.017372049391269684,0.0004442248318810016,0.06948639452457428,0.23049993813037872,0.4801040589809418,0.23049993813037872,0.0005170494550839067,0.02156258560717106,0.0005170494550839067,0.23091359436511993,0.0010000000474974513
0.06904742866754532,0.23673605918884277,0.06904742866754532,0.0004442250356078148,0.017371874302625656,0.0004442250356078148,0.06940280646085739,0.23027047514915466,0.47986507415771484,0.23027047514915466,0.0005172519595362246,0.02156727947294712,0.0005172519595362246,0.2306842803955078,0.0010000000474974513
0.06896405667066574,0.23657672107219696,0.06896405667066574,0.00044422404607757926,0.017372919246554375,0.00044422404607757926,0.06931943446397781,0.2300412654876709,0.4796261787414551,0.2300412654876709,0.0005176597624085844,0.021576734259724617,0.0005176597624085844,0.2304553985595703,0.0010000000474974513
0.0688808262348175,0.23641745746135712,0.0688808262348175,0.00044422224164009094,0.017375018447637558,0.00044422224164009094,0.06923620402812958,0.2298124134540558,0.4793875217437744,0.2298124134540558,0.0005182339227758348,0.021590033546090126,0.0005182339227758348,0.23022699356079102,0.0010000000474974513
0.06879779696464539,0.2362583428621292,0.06879779696464539,0.0004442199715413153,0.017377976328134537,0.0004442199715413153,0.06915317475795746,0.2295837700366974,0.4791489541530609,0.2295837700366974,0.0005189303192310035,0.02160615660250187,0.0005189303192310035,0.22999891638755798,0.0010000000474974513
