model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
direction_1_trials_LSTM,072,259.2989807128906,0.5435156226158142,0.5391601324081421,0.7842166419029235,3,64,gelu,glorot_normal,False,0.35000000000000003,0.45,1,32,zeros,0.4,0.0006280378719221104,3.0,0.1
direction_1_trials_LSTM,073,350.6963195800781,0.5435156226158142,0.5406249761581421,0.6926994678974152,1,128,gelu,glorot_normal,True,0.4,0.45,1,64,he_normal,0.4,0.0006122565465041096,3.0,0.1
direction_1_trials_LSTM,074,532.506591796875,0.46097657084465027,0.5011327862739563,0.433055125951767,1,32,tanh,glorot_normal,False,0.25,0.35000000000000003,2,32,glorot_normal,0.4,0.0001453413472657303,3.0,0.6
direction_1_trials_LSTM,075,415.044189453125,0.4564843773841858,0.46000000834465027,0.5414401879310609,3,64,gelu,glorot_normal,False,0.35000000000000003,0.4,2,96,glorot_normal,0.1,0.00027143661791502374,3.0,0.8
direction_1_trials_LSTM,076,70.9883804321289,0.4564843773841858,0.45992186665534973,0.8854959969520568,1,64,relu,he_normal,False,0.4,0.35000000000000003,1,64,zeros,0.2,0.0010763863269985235,2.0,0.7000000000000001
direction_1_trials_LSTM,077,180.5112762451172,0.5435156226158142,0.5408008098602295,0.863004346370697,1,128,gelu,he_normal,True,0.2,0.2,2,128,glorot_normal,0.2,0.002019571680456938,1.5,0.30000000000000004
direction_1_trials_LSTM,078,1990.293701171875,0.4564843773841858,0.4688671827316284,-1.0342641966342927,2,64,tanh,glorot_normal,True,0.2,0.30000000000000004,1,96,glorot_normal,0.2,0.00010340605335610533,1.5,0.6
direction_1_trials_LSTM,079,327.8475646972656,0.4564843773841858,0.49072265625,0.6285129542350769,1,64,gelu,glorot_normal,True,0.2,0.4,2,64,zeros,0.4,0.00020536036866565307,1.0,0.6
direction_1_trials_LSTM,080,508.2723388671875,0.4564843773841858,0.4620898365974426,0.4482120385169983,3,64,gelu,he_normal,True,0.2,0.35000000000000003,1,64,glorot_normal,0.4,0.0001197753818326935,2.0,0.6
direction_1_trials_LSTM,081,1821.21826171875,0.5435156226158142,0.5127539038658142,-0.7758751010894775,1,96,gelu,glorot_normal,True,0.45,0.45,2,128,he_normal,0.4,0.00011189646256335921,1.0,0.2
direction_1_trials_LSTM,082,166.4930877685547,0.4564843773841858,0.45970702171325684,0.7899912896156311,3,64,tanh,he_normal,False,0.30000000000000004,0.30000000000000004,2,64,zeros,0.2,0.0021828878078985732,2.5,0.9
direction_1_trials_LSTM,083,194.3828582763672,0.5435156226158142,0.5138866901397705,0.8491327643394471,1,32,gelu,glorot_normal,False,0.35000000000000003,0.25,2,128,he_normal,0.5,0.00027504487722762735,2.5,0.4
direction_1_trials_LSTM,084,304.3515625,0.4564843773841858,0.4628320336341858,0.6521328148841858,1,96,gelu,he_normal,True,0.35000000000000003,0.25,2,64,glorot_normal,0.1,0.0004994184492861916,1.0,0.7000000000000001
direction_1_trials_LSTM,085,134.14657592773438,0.5435156226158142,0.5393945574760437,0.9093690466880798,1,32,relu,glorot_normal,True,0.25,0.2,1,64,zeros,0.1,0.00023891915286233407,2.5,0.1
direction_1_trials_LSTM,086,50.73890686035156,0.5435156226158142,0.5404687523841858,0.9927767157554627,3,32,relu,glorot_normal,True,0.30000000000000004,0.35000000000000003,1,96,glorot_normal,0.4,0.006446459017650036,1.0,0.30000000000000004
direction_1_trials_LSTM,087,282.01910400390625,0.4564843773841858,0.45951172709465027,0.6745730385780335,1,128,tanh,glorot_normal,True,0.4,0.25,1,128,glorot_normal,0.30000000000000004,0.0011741233886599053,2.0,0.6
direction_1_trials_LSTM,088,112.37907409667969,0.5435156226158142,0.5391992330551147,0.9311365485191345,3,64,gelu,glorot_normal,False,0.45,0.45,1,32,zeros,0.2,0.003333482306344126,2.0,0.5
direction_1_trials_LSTM,089,188.4270477294922,0.5435156226158142,0.5413476824760437,0.8550885748863221,2,96,tanh,glorot_normal,True,0.30000000000000004,0.35000000000000003,1,96,he_normal,0.30000000000000004,0.002567319866104306,2.0,0.2
direction_1_trials_LSTM,090,413.70355224609375,0.5435156226158142,0.5361328125,0.6298120703697205,3,128,gelu,glorot_normal,False,0.30000000000000004,0.35000000000000003,2,32,glorot_normal,0.4,0.0007783729036497226,2.0,0.30000000000000004
direction_1_trials_LSTM,091,137.1907958984375,0.4564843773841858,0.4599023461341858,0.8192935814857483,3,64,relu,he_normal,True,0.30000000000000004,0.25,2,32,glorot_normal,0.1,0.0015697097312986168,1.0,0.6
direction_1_trials_LSTM,092,577.1638793945312,0.5435156226158142,0.5091992020606995,0.46961652803421017,2,32,tanh,glorot_normal,True,0.30000000000000004,0.45,2,64,glorot_normal,0.30000000000000004,0.00024789367375460946,3.0,0.4
direction_1_trials_LSTM,093,494.111083984375,0.4564843773841858,0.46025389432907104,0.4627731809616089,1,32,tanh,glorot_normal,False,0.30000000000000004,0.25,1,128,zeros,0.1,0.00017808958251257332,3.0,0.7000000000000001
direction_1_trials_LSTM,094,86.9795913696289,0.4564843773841858,0.4691406190395355,0.8695047860145568,2,32,relu,glorot_normal,False,0.45,0.25,1,96,he_normal,0.30000000000000004,0.00023028731658798467,1.5,0.4
direction_1_trials_LSTM,095,197.1015167236328,0.4564843773841858,0.46552735567092896,0.7593828606605529,1,32,gelu,he_normal,False,0.2,0.4,1,128,zeros,0.5,0.0001371792864317692,1.5,0.9
direction_1_trials_LSTM,096,61.887760162353516,0.5435156226158142,0.5402538776397705,0.9816278624534607,1,64,gelu,glorot_normal,False,0.2,0.4,1,32,he_normal,0.4,0.0028333496947074975,3.0,0.4
direction_1_trials_LSTM,097,317.3082275390625,0.4564843773841858,0.46019530296325684,0.6391761498451233,3,32,tanh,glorot_normal,True,0.35000000000000003,0.35000000000000003,2,32,zeros,0.4,0.00042704388956802015,1.5,0.9
direction_1_trials_LSTM,098,340.2440185546875,0.4564843773841858,0.48857420682907104,0.6162403588294982,3,128,relu,glorot_normal,False,0.30000000000000004,0.2,2,32,he_normal,0.4,0.0005075443683818799,2.5,0.30000000000000004
direction_1_trials_LSTM,099,393.7068786621094,0.5435156226158142,0.54052734375,0.6498087439537048,3,96,relu,glorot_normal,False,0.4,0.4,2,96,zeros,0.4,0.0002650113460707327,2.5,0.2
direction_1_trials_LSTM,100,1508.88623046875,0.5435156226158142,0.5416796803474426,-0.4731284503936768,2,64,tanh,glorot_normal,False,0.25,0.35000000000000003,1,32,zeros,0.1,0.00012180614623934723,2.0,0.30000000000000004
direction_1_trials_LSTM,101,743.2468872070312,0.4564843773841858,0.4618164002895355,0.21323749017715454,2,96,gelu,he_normal,False,0.2,0.45,1,96,glorot_normal,0.1,0.00013005191974537793,1.5,0.4
direction_1_trials_LSTM,102,235.84805297851562,0.5435156226158142,0.5414648652076721,0.8076675696372986,3,128,relu,glorot_normal,True,0.25,0.45,2,32,glorot_normal,0.30000000000000004,0.004636452159050337,1.5,0.30000000000000004
direction_1_trials_LSTM,103,1722923.375,0.5435156226158142,0.5393359661102295,-1721.8798593773843,2,128,relu,he_normal,True,0.35000000000000003,0.45,2,32,glorot_normal,0.4,0.008033213528751394,3.0,0.2
direction_1_trials_LSTM,104,33.427337646484375,0.4564843773841858,0.4593554735183716,0.9230570397377014,2,32,gelu,he_normal,False,0.4,0.25,2,96,glorot_normal,0.1,0.008527934256161426,3.0,0.8
direction_1_trials_LSTM,105,355.8670959472656,0.5435156226158142,0.5405077934265137,0.6876485266685486,3,128,gelu,glorot_normal,False,0.35000000000000003,0.4,1,128,zeros,0.5,0.0010602912058095678,2.0,0.4
direction_1_trials_LSTM,106,704.3898315429688,0.4564843773841858,0.46052733063697815,0.25209454584121704,3,128,gelu,glorot_normal,True,0.45,0.35000000000000003,1,128,he_normal,0.4,0.0003864610727522977,1.0,0.6
direction_1_trials_LSTM,107,212.2822723388672,0.5435156226158142,0.5400976538658142,0.831233350276947,3,96,gelu,he_normal,False,0.2,0.4,1,32,glorot_normal,0.4,0.0014610469961964447,3.0,0.2
direction_1_trials_LSTM,108,276.4201354980469,0.5435156226158142,0.5139257907867432,0.7670954871177673,2,32,gelu,he_normal,False,0.25,0.45,2,32,zeros,0.5,0.00011919453881620255,1.5,0.5
direction_1_trials_LSTM,109,474.0001220703125,0.5435156226158142,0.5131054520606995,0.5692316632270813,1,128,gelu,glorot_normal,True,0.30000000000000004,0.30000000000000004,2,96,zeros,0.2,0.00037968279651599704,2.5,0.5
direction_1_trials_LSTM,110,86.79069519042969,0.5435156226158142,0.5395117402076721,0.9567249274253845,1,128,gelu,glorot_normal,True,0.30000000000000004,0.25,2,96,glorot_normal,0.2,0.008308975961285185,3.0,0.1
direction_1_trials_LSTM,111,175.94593811035156,0.4564843773841858,0.4785742163658142,0.7805384392738343,1,64,relu,glorot_normal,False,0.35000000000000003,0.35000000000000003,1,32,glorot_normal,0.5,0.00023490131541651366,1.0,0.30000000000000004
direction_1_trials_LSTM,112,437.3255920410156,0.5435156226158142,0.5412890911102295,0.6061900305747986,3,128,tanh,he_normal,True,0.2,0.35000000000000003,1,64,he_normal,0.4,0.0013825438480747922,3.0,0.2
direction_1_trials_LSTM,113,143.29922485351562,0.4564843773841858,0.46031248569488525,0.8131851525306701,3,64,relu,glorot_normal,True,0.4,0.35000000000000003,1,32,zeros,0.2,0.0006451189298708733,1.0,0.7000000000000001
direction_1_trials_LSTM,114,388.32757568359375,0.5435156226158142,0.50244140625,0.6551880469322204,3,96,tanh,he_normal,False,0.4,0.35000000000000003,2,32,glorot_normal,0.30000000000000004,0.0009369685303614216,1.5,0.1
direction_1_trials_LSTM,115,220.07492065429688,0.5435156226158142,0.5398046970367432,0.8234407019615173,2,64,tanh,glorot_normal,False,0.45,0.2,1,64,zeros,0.30000000000000004,0.0008379652911219557,1.5,0.1
direction_1_trials_LSTM,116,28.596799850463867,0.4564843773841858,0.45972657203674316,0.927887577533722,1,32,relu,he_normal,True,0.45,0.30000000000000004,1,32,zeros,0.4,0.002362036667634504,1.5,0.8
direction_1_trials_LSTM,117,309.2102966308594,0.5435156226158142,0.5399218797683716,0.7344130911827087,2,128,tanh,glorot_normal,True,0.45,0.2,2,64,zeros,0.30000000000000004,0.0019157033556180133,2.0,0.1
direction_1_trials_LSTM,118,70.3738784790039,0.5435156226158142,0.5410546660423279,0.9731417441368103,1,128,relu,glorot_normal,False,0.45,0.4,1,32,he_normal,0.30000000000000004,0.009448564283310342,2.5,0.1
direction_1_trials_LSTM,119,142.56788635253906,0.4564843773841858,0.4598437547683716,0.8139164910316468,3,128,gelu,glorot_normal,True,0.45,0.2,2,32,he_normal,0.4,0.00709856096528365,2.0,0.8
direction_1_trials_LSTM,120,135.57098388671875,0.4564843773841858,0.4591406285762787,0.8209133934974671,1,96,relu,he_normal,False,0.45,0.25,2,96,glorot_normal,0.5,0.0007406347788165702,1.0,0.9
direction_1_trials_LSTM,121,70.17813110351562,0.5435156226158142,0.5400586128234863,0.9733374915122985,3,32,relu,he_normal,False,0.30000000000000004,0.2,2,96,he_normal,0.5,0.0010277507011216937,2.5,0.4
direction_1_trials_LSTM,122,249.33096313476562,0.5435156226158142,0.5399804711341858,0.7941846594810485,2,128,gelu,he_normal,False,0.45,0.4,2,32,glorot_normal,0.2,0.0021777264787295842,2.0,0.2
direction_1_trials_LSTM,123,69.8603286743164,0.5435156226158142,0.5400195121765137,0.9736552939414977,3,64,relu,glorot_normal,False,0.35000000000000003,0.30000000000000004,2,96,zeros,0.4,0.006318806581475893,1.0,0.5
