model_type,timeframe,architecture,trial_id,composite_score,val_accuracy,val_auc,val_loss,accuracy,hp_num_conv1d_layers,hp_filters,hp_kernel_size,hp_padding,hp_activation,hp_kernel_initializer,hp_add_pooling_0,hp_pool_size,hp_strides,hp_num_dense_layers,hp_units,hp_bias_initializer,hp_dropout_rate,hp_learning_rate,hp_focal_gamma,hp_focal_alpha,hp_add_pooling_1,hp_add_pooling_2,hp_num_conv_layers,hp_num_lstm_layers,hp_units_first,hp_forget_bias,hp_dropout,hp_recurrent_dropout,hp_num_GRU_layers,hp_num_LSTM_layers
direction_1,1.0,LSTM,017,-4.158397829532623,0.5435156226158142,0.5,52.019134521484375,0.5391796827316284,,,,,gelu,he_normal,,,,2,128,he_normal,0.30000000000000004,0.00207431648016279,2.5,0.5,,,,,32.0,False,0.35000000000000003,0.30000000000000004,,1.0
direction_1,1.0,LSTM,018,-34.443756711483005,0.4564843773841858,0.5,354.0024108886719,0.4601367115974426,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.00023183657189474222,2.0,0.6,,,,,128.0,False,0.30000000000000004,0.35000000000000003,,1.0
direction_1,1.0,LSTM,019,-43.973101711273195,0.5431249737739563,0.5019404292106628,450.1816711425781,0.513476550579071,,,,,tanh,he_normal,,,,1,32,glorot_normal,0.4,0.00022692088176343598,2.0,0.30000000000000004,,,,,32.0,True,0.35000000000000003,0.25,,1.0
direction_1,1.0,LSTM,020,-31.883233034610747,0.5435156226158142,0.5,329.2674865722656,0.5402148365974426,,,,,tanh,he_normal,,,,2,128,he_normal,0.2,0.0012872737477703168,3.0,0.2,,,,,96.0,False,0.45,0.35000000000000003,,3.0
direction_1,1.0,LSTM,021,-3.4856077551841738,0.4564843773841858,0.5,44.420921325683594,0.46205079555511475,,,,,relu,glorot_normal,,,,1,64,he_normal,0.30000000000000004,0.0005017603502099382,3.0,0.4,,,,,32.0,False,0.35000000000000003,0.2,,1.0
direction_1,1.0,LSTM,022,-12.055429685115815,0.4564843773841858,0.5,130.119140625,0.4588867127895355,,,,,gelu,glorot_normal,,,,1,128,zeros,0.5,0.006695608114388132,2.5,0.8,,,,,128.0,False,0.2,0.35000000000000003,,3.0
direction_1,1.0,LSTM,023,-25.425783693790436,0.5435156226158142,0.5,264.6929931640625,0.5404492020606995,,,,,relu,glorot_normal,,,,1,32,zeros,0.2,0.0002933768012428558,2.5,0.30000000000000004,,,,,96.0,True,0.4,0.2,,3.0
direction_1,1.0,LSTM,024,-3.682861483097076,0.5435156226158142,0.5,47.263771057128906,0.5394140481948853,,,,,gelu,glorot_normal,,,,2,96,glorot_normal,0.5,0.0021765065892749877,2.0,0.5,,,,,32.0,False,0.35000000000000003,0.35000000000000003,,1.0
direction_1,1.0,LSTM,025,-26.771868288517,0.5435156226158142,0.5,278.1538391113281,0.5224023461341858,,,,,gelu,glorot_normal,,,,1,64,glorot_normal,0.5,0.00031570701500918154,1.0,0.1,,,,,64.0,False,0.2,0.45,,2.0
direction_1,1.0,LSTM,026,-8.76292861700058,0.4564843773841858,0.5,97.19412994384766,0.45894530415534973,,,,,gelu,he_normal,,,,2,64,he_normal,0.2,0.00727915929887585,1.5,0.6,,,,,96.0,False,0.25,0.25,,2.0
direction_1,1.0,LSTM,027,-7.110096085071564,0.5435156226158142,0.5000565052032471,81.53668212890625,0.5400390625,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.2,0.008616178537110575,2.0,0.2,,,,,96.0,True,0.30000000000000004,0.2,,1.0
direction_1,1.0,LSTM,028,-34.56044349074364,0.5435156226158142,0.4998769462108612,356.0383605957031,0.5401562452316284,,,,,tanh,he_normal,,,,1,64,he_normal,0.2,0.001263698656945194,2.5,0.4,,,,,128.0,False,0.30000000000000004,0.2,,2.0
direction_1,1.0,LSTM,029,-1.096465528011322,0.4564843773841858,0.5,20.529499053955078,0.4598437547683716,,,,,relu,glorot_normal,,,,2,96,he_normal,0.1,0.00829014608439077,1.5,0.7000000000000001,,,,,32.0,False,0.25,0.25,,1.0
direction_1,1.0,LSTM,030,-4.080505216121674,0.4564843773841858,0.5,50.369895935058594,0.48486328125,,,,,relu,glorot_normal,,,,1,32,he_normal,0.5,0.0004706052466815514,1.0,0.9,,,,,32.0,True,0.25,0.45,,2.0
direction_1,1.0,LSTM,031,-11.728616178035736,0.4564843773841858,0.5,126.85100555419922,0.4601171910762787,,,,,gelu,he_normal,,,,2,96,zeros,0.1,0.0043367212336025045,1.0,0.9,,,,,96.0,False,0.4,0.35000000000000003,,2.0
direction_1,1.0,LSTM,032,-17.67909027338028,0.5435156226158142,0.5,187.22605895996094,0.5401366949081421,,,,,gelu,he_normal,,,,1,64,zeros,0.4,0.0019003838058425906,2.0,0.2,,,,,64.0,True,0.4,0.4,,3.0
direction_1,1.0,LSTM,033,-22.441158139705657,0.4564843773841858,0.5,233.97642517089844,0.4891992211341858,,,,,gelu,glorot_normal,,,,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8,,,,,32.0,True,0.4,0.4,,2.0
direction_1,1.0,LSTM,034,-18.911763608455658,0.4564843773841858,0.5,198.68247985839844,0.45853516459465027,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.4,0.001996334459987542,3.0,0.9,,,,,96.0,False,0.45,0.25,,3.0
direction_1,1.0,LSTM,035,-5.870683896541595,0.5435156226158142,0.5006343126296997,69.1483383178711,0.5411328077316284,,,,,tanh,glorot_normal,,,,1,96,glorot_normal,0.30000000000000004,0.0048640356869126,2.5,0.2,,,,,64.0,True,0.4,0.25,,1.0
direction_1,1.0,LSTM,036,-25.339898073673247,0.5435156226158142,0.5,263.8341369628906,0.5321484208106995,,,,,gelu,he_normal,,,,1,96,zeros,0.4,0.00011202631862509904,3.0,0.1,,,,,32.0,True,0.35000000000000003,0.2,,1.0
direction_1,1.0,LSTM,037,-223.1099267601967,0.5435156226158142,0.5,2241.534423828125,0.5384374856948853,,,,,gelu,he_normal,,,,1,32,glorot_normal,0.1,0.00020193356985061988,3.0,0.7000000000000001,,,,,96.0,True,0.45,0.4,,3.0
direction_1,1.0,LSTM,038,-43.201666867733,0.4564843773841858,0.5,441.5815124511719,0.46058595180511475,,,,,gelu,glorot_normal,,,,2,32,glorot_normal,0.30000000000000004,0.0001333046266612092,2.5,0.9,,,,,64.0,True,0.25,0.35000000000000003,,1.0
direction_1,1.0,LSTM,039,-87640.5486743033,0.536914050579071,0.4956616461277008,876415.8125,0.5381445288658142,,,,,relu,he_normal,,,,2,64,zeros,0.5,0.002596905757124934,3.0,0.2,,,,,32.0,False,0.45,0.2,,3.0
direction_1,1.0,LSTM,040,-5.760086214542389,0.5435156226158142,0.5,68.03601837158203,0.5023046731948853,,,,,relu,glorot_normal,,,,2,64,glorot_normal,0.5,0.0003584911744295724,1.5,0.30000000000000004,,,,,32.0,True,0.4,0.2,,2.0
direction_1,1.0,LSTM,041,-7.390300142765046,0.5435156226158142,0.5,84.3381576538086,0.5402148365974426,,,,,tanh,he_normal,,,,1,32,he_normal,0.2,0.0072136325692250145,3.0,0.1,,,,,96.0,False,0.25,0.25,,1.0
direction_1,1.0,LSTM,042,-20.12895523905754,0.5435156226158142,0.4964652955532074,211.68936157226562,0.5396289229393005,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.30000000000000004,0.0008927767055463657,2.0,0.5,,,,,64.0,True,0.30000000000000004,0.35000000000000003,,2.0
direction_1,1.0,LSTM,043,-15.587390744686125,0.4564843773841858,0.5,165.43875122070312,0.46048828959465027,,,,,gelu,he_normal,,,,1,64,he_normal,0.2,0.0007174963132031653,2.0,0.6,,,,,64.0,False,0.25,0.35000000000000003,,2.0
direction_1,1.0,LSTM,044,-37.60582031011582,0.4564843773841858,0.5,385.623046875,0.46064454317092896,,,,,gelu,he_normal,,,,2,96,glorot_normal,0.30000000000000004,0.0007393009371260088,2.5,0.9,,,,,128.0,False,0.35000000000000003,0.30000000000000004,,2.0
direction_1,1.0,LSTM,045,-76.70039203166962,0.5391796827316284,0.4985935688018799,777.3816528320312,0.5124804973602295,,,,,tanh,glorot_normal,,,,2,96,he_normal,0.30000000000000004,0.0002489896172023261,1.0,0.5,,,,,64.0,True,0.30000000000000004,0.2,,1.0
direction_1,1.0,LSTM,046,-7.870104372501373,0.5435156226158142,0.5,89.13619995117188,0.5398632884025574,,,,,gelu,glorot_normal,,,,1,64,he_normal,0.4,0.0005572189533366712,3.0,0.2,,,,,32.0,True,0.30000000000000004,0.35000000000000003,,1.0
direction_1,1.0,LSTM,047,-71.8625628709793,0.5208203196525574,0.5047637820243835,728.8814697265625,0.5050390362739563,,,,,tanh,glorot_normal,,,,1,64,zeros,0.4,0.0001,1.5,0.1,,,,,32.0,True,0.4,0.30000000000000004,,1.0
direction_1,1.0,LSTM,048,-23.874394834041595,0.4564843773841858,0.5,248.3087921142578,0.45976561307907104,,,,,gelu,glorot_normal,,,,1,32,zeros,0.5,0.002257493398402055,2.5,0.9,,,,,128.0,True,0.4,0.2,,3.0
direction_1,1.0,LSTM,049,-18.507914125919342,0.5435156226158142,0.5,195.51429748535156,0.5413281321525574,,,,,gelu,glorot_normal,,,,1,128,he_normal,0.2,0.0015374310001573497,2.0,0.30000000000000004,,,,,96.0,False,0.4,0.4,,2.0
direction_1,1.0,LSTM,050,-10.293327486515045,0.5435156226158142,0.5,113.3684310913086,0.5385351777076721,,,,,gelu,glorot_normal,,,,1,128,zeros,0.4,0.0010523503617250794,2.5,0.30000000000000004,,,,,64.0,True,0.25,0.4,,1.0
direction_1,1.0,LSTM,051,-101.24552443027497,0.5435156226158142,0.5018596053123474,1022.9089965820312,0.5256640911102295,,,,,relu,glorot_normal,,,,1,32,he_normal,0.4,0.0001,1.5,0.5,,,,,64.0,True,0.4,0.2,,2.0
direction_1,1.0,LSTM,052,-12.061295163631438,0.4564843773841858,0.5,130.17779541015625,0.45992186665534973,,,,,gelu,glorot_normal,,,,1,96,glorot_normal,0.30000000000000004,0.0007981067312896065,2.0,0.9,,,,,64.0,False,0.35000000000000003,0.2,,1.0
direction_1,1.0,LSTM,053,-219.8447985649109,0.4564843773841858,0.5056018233299255,2208.06884765625,0.46097657084465027,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.1,0.0001,3.0,0.4,,,,,96.0,True,0.30000000000000004,0.2,,1.0
direction_1,1.0,LSTM,054,-21.640404665470122,0.5435156226158142,0.5,226.83920288085938,0.5397070050239563,,,,,gelu,glorot_normal,,,,1,32,zeros,0.4,0.0009830757913786687,2.5,0.1,,,,,96.0,True,0.35000000000000003,0.4,,2.0
direction_1,1.0,LSTM,055,-159859915.84351563,0.4564843773841858,0.5,1598599168.0,0.46042969822883606,,,,,gelu,he_normal,,,,2,64,zeros,0.5,0.01,3.0,0.9,,,,,128.0,False,0.45,0.30000000000000004,,3.0
direction_1,1.0,LSTM,056,-5.7170965552330015,0.4564843773841858,0.5,66.73580932617188,0.45945313572883606,,,,,relu,he_normal,,,,2,128,glorot_normal,0.1,0.004534685055057433,1.5,0.7000000000000001,,,,,32.0,True,0.4,0.4,,3.0
direction_1,1.0,LSTM,057,-5.231701815128327,0.5435156226158142,0.5,62.752174377441406,0.5403125286102295,,,,,gelu,glorot_normal,,,,2,96,zeros,0.1,0.0012945376038555698,1.5,0.4,,,,,32.0,True,0.30000000000000004,0.30000000000000004,,1.0
direction_1,1.0,LSTM,058,-7.4553582072258,0.5435156226158142,0.5000427961349487,84.98916625976562,0.5395312309265137,,,,,tanh,he_normal,,,,1,32,glorot_normal,0.1,0.0026349676937534013,2.5,0.1,,,,,64.0,True,0.45,0.4,,1.0
direction_1,1.0,LSTM,059,-17.815370309352875,0.4564843773841858,0.500938892364502,187.72793579101562,0.4587109386920929,,,,,gelu,glorot_normal,,,,1,64,zeros,0.5,0.001609221242289777,1.5,0.9,,,,,128.0,True,0.4,0.4,,1.0
direction_1,1.0,LSTM,060,-134.17364392280578,0.5435156226158142,0.49569445848464966,1352.1285400390625,0.5274609327316284,,,,,tanh,glorot_normal,,,,2,128,he_normal,0.2,0.00011748028099436183,1.5,0.30000000000000004,,,,,64.0,True,0.30000000000000004,0.35000000000000003,,1.0
direction_1,1.0,LSTM,061,-12.314280211925507,0.4564843773841858,0.5001399517059326,132.70904541015625,0.46146485209465027,,,,,tanh,he_normal,,,,2,128,glorot_normal,0.2,0.0008301833361543263,1.0,0.6,,,,,32.0,True,0.35000000000000003,0.35000000000000003,,2.0
direction_1,1.0,LSTM,062,-3.510363203287125,0.4564843773841858,0.499607115983963,44.664546966552734,0.46025389432907104,,,,,tanh,glorot_normal,,,,2,96,he_normal,0.5,0.006660018208822088,1.5,0.7000000000000001,,,,,32.0,True,0.45,0.30000000000000004,,1.0
direction_1,1.0,LSTM,063,-97.02311227917671,0.4574218690395355,0.5018144845962524,979.823486328125,0.49210938811302185,,,,,tanh,he_normal,,,,1,64,zeros,0.30000000000000004,0.0001274039645260783,2.0,0.30000000000000004,,,,,32.0,True,0.35000000000000003,0.35000000000000003,,3.0
direction_1,1.0,LSTM,064,-6.133632814884185,0.5435156226158142,0.5,71.771484375,0.5390820503234863,,,,,gelu,glorot_normal,,,,1,64,zeros,0.4,0.001299063067588104,3.0,0.30000000000000004,,,,,32.0,True,0.25,0.4,,2.0
direction_1,1.0,LSTM,065,-45.03579267263412,0.4564843773841858,0.5064778327941895,459.987548828125,0.4593164026737213,,,,,tanh,glorot_normal,,,,2,32,zeros,0.2,0.0002883037737310615,1.5,0.9,,,,,32.0,True,0.25,0.30000000000000004,,2.0
direction_1,1.0,LSTM,066,-20.716018068790437,0.5435156226158142,0.5,217.5953369140625,0.5396484136581421,,,,,gelu,he_normal,,,,2,96,zeros,0.4,0.002362834585947454,3.0,0.4,,,,,96.0,True,0.45,0.30000000000000004,,2.0
direction_1,1.0,LSTM,067,-17.895330202579498,0.5435156226158142,0.5,189.38845825195312,0.5302734375,,,,,gelu,glorot_normal,,,,2,32,he_normal,0.1,0.0006333224579771703,1.0,0.5,,,,,64.0,True,0.4,0.35000000000000003,,1.0
direction_1,1.0,LSTM,068,-62.97055419683456,0.4564843773841858,0.5,639.2703857421875,0.45884764194488525,,,,,gelu,he_normal,,,,2,96,he_normal,0.2,0.00023325131587004854,1.0,0.6,,,,,96.0,False,0.25,0.35000000000000003,,3.0
direction_1,1.0,LSTM,069,-12.135063779354095,0.4564843773841858,0.5,130.9154815673828,0.46123045682907104,,,,,gelu,glorot_normal,,,,2,96,zeros,0.30000000000000004,0.0013409248489073572,3.0,0.6,,,,,64.0,False,0.30000000000000004,0.4,,2.0
direction_1,1.0,LSTM,070,-58.29685343503952,0.5047265887260437,0.505231499671936,593.068115234375,0.4963085949420929,,,,,tanh,he_normal,,,,1,96,glorot_normal,0.1,0.00014347520499774358,1.0,0.4,,,,,32.0,True,0.30000000000000004,0.45,,1.0
direction_1,1.0,LSTM,071,-85.21204439401626,0.4564843773841858,0.49702298641204834,861.655517578125,0.4587695300579071,,,,,tanh,glorot_normal,,,,1,96,he_normal,0.2,0.00031984428494384706,1.5,0.9,,,,,64.0,True,0.4,0.30000000000000004,,3.0
direction_1,1.0,LSTM,072,-24.88638244867325,0.5435156226158142,0.5,259.2989807128906,0.5391601324081421,,,,,gelu,glorot_normal,,,,1,32,zeros,0.4,0.0006280378719221104,3.0,0.1,,,,,64.0,False,0.35000000000000003,0.45,,3.0
direction_1,1.0,LSTM,073,-34.02623617053032,0.5435156226158142,0.4998801648616791,350.6963195800781,0.5406249761581421,,,,,gelu,glorot_normal,,,,1,64,he_normal,0.4,0.0006122565465041096,3.0,0.1,,,,,128.0,True,0.4,0.45,,1.0
direction_1,1.0,LSTM,074,-52.28509746193886,0.46097657084465027,0.5045851469039917,532.506591796875,0.5011327862739563,,,,,tanh,glorot_normal,,,,2,32,glorot_normal,0.4,0.0001453413472657303,3.0,0.6,,,,,32.0,False,0.25,0.35000000000000003,,1.0
direction_1,1.0,LSTM,075,-40.547934567928316,0.4564843773841858,0.5,415.044189453125,0.46000000834465027,,,,,gelu,glorot_normal,,,,2,96,glorot_normal,0.1,0.00027143661791502374,3.0,0.8,,,,,64.0,False,0.35000000000000003,0.4,,3.0
direction_1,1.0,LSTM,076,-6.142353665828705,0.4564843773841858,0.5,70.9883804321289,0.45992186665534973,,,,,relu,he_normal,,,,1,64,zeros,0.2,0.0010763863269985235,2.0,0.7000000000000001,,,,,64.0,False,0.4,0.35000000000000003,,1.0
direction_1,1.0,LSTM,077,-17.007612001895904,0.5435156226158142,0.5,180.5112762451172,0.5408008098602295,,,,,gelu,he_normal,,,,2,128,glorot_normal,0.2,0.002019571680456938,1.5,0.30000000000000004,,,,,128.0,True,0.2,0.2,,1.0
direction_1,1.0,LSTM,078,-198.07334061264993,0.4564843773841858,0.4995451271533966,1990.293701171875,0.4688671827316284,,,,,tanh,glorot_normal,,,,1,96,glorot_normal,0.2,0.00010340605335610533,1.5,0.6,,,,,64.0,True,0.2,0.30000000000000004,,2.0
direction_1,1.0,LSTM,079,-31.828395950794217,0.4564843773841858,0.49987614154815674,327.8475646972656,0.49072265625,,,,,gelu,glorot_normal,,,,2,64,zeros,0.4,0.00020536036866565307,1.0,0.6,,,,,64.0,True,0.2,0.4,,1.0
direction_1,1.0,LSTM,080,-49.870749509334566,0.4564843773841858,0.5,508.2723388671875,0.4620898365974426,,,,,gelu,he_normal,,,,1,64,glorot_normal,0.4,0.0001197753818326935,2.0,0.6,,,,,64.0,True,0.2,0.35000000000000003,,3.0
direction_1,1.0,LSTM,081,-181.07648301124573,0.5435156226158142,0.5018275380134583,1821.21826171875,0.5127539038658142,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.4,0.00011189646256335921,1.0,0.2,,,,,96.0,True,0.45,0.45,,1.0
direction_1,1.0,LSTM,082,-15.692824399471284,0.4564843773841858,0.5,166.4930877685547,0.45970702171325684,,,,,tanh,he_normal,,,,2,64,zeros,0.2,0.0021828878078985732,2.5,0.9,,,,,64.0,False,0.30000000000000004,0.30000000000000004,,3.0
direction_1,1.0,LSTM,083,-18.394770205020905,0.5435156226158142,0.5,194.3828582763672,0.5138866901397705,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.5,0.00027504487722762735,2.5,0.4,,,,,32.0,False,0.35000000000000003,0.25,,1.0
direction_1,1.0,LSTM,084,-29.478671872615813,0.4564843773841858,0.5,304.3515625,0.4628320336341858,,,,,gelu,he_normal,,,,2,64,glorot_normal,0.1,0.0004994184492861916,1.0,0.7000000000000001,,,,,96.0,True,0.35000000000000003,0.25,,1.0
direction_1,1.0,LSTM,085,-12.371141970157623,0.5435156226158142,0.5,134.14657592773438,0.5393945574760437,,,,,relu,glorot_normal,,,,1,64,zeros,0.1,0.00023891915286233407,2.5,0.1,,,,,32.0,True,0.25,0.2,,1.0
direction_1,1.0,LSTM,086,-4.030375063419342,0.5435156226158142,0.5,50.73890686035156,0.5404687523841858,,,,,relu,glorot_normal,,,,1,96,glorot_normal,0.4,0.006446459017650036,1.0,0.30000000000000004,,,,,32.0,True,0.30000000000000004,0.35000000000000003,,3.0
direction_1,1.0,LSTM,087,-27.245318257808684,0.4564843773841858,0.5001077651977539,282.01910400390625,0.45951172709465027,,,,,tanh,glorot_normal,,,,1,128,glorot_normal,0.30000000000000004,0.0011741233886599053,2.0,0.6,,,,,128.0,True,0.4,0.25,,1.0
direction_1,1.0,LSTM,088,-10.194391787052155,0.5435156226158142,0.5,112.37907409667969,0.5391992330551147,,,,,gelu,glorot_normal,,,,1,32,zeros,0.2,0.003333482306344126,2.0,0.5,,,,,64.0,False,0.45,0.45,,3.0
direction_1,1.0,LSTM,089,-17.799189150333405,0.5435156226158142,0.5,188.4270477294922,0.5413476824760437,,,,,tanh,glorot_normal,,,,1,96,he_normal,0.30000000000000004,0.002567319866104306,2.0,0.2,,,,,96.0,True,0.30000000000000004,0.35000000000000003,,2.0
direction_1,1.0,LSTM,090,-40.32683960199356,0.5435156226158142,0.5,413.70355224609375,0.5361328125,,,,,gelu,glorot_normal,,,,2,32,glorot_normal,0.4,0.0007783729036497226,2.0,0.30000000000000004,,,,,128.0,False,0.30000000000000004,0.35000000000000003,,3.0
direction_1,1.0,LSTM,091,-12.762595212459564,0.4564843773841858,0.5,137.1907958984375,0.4599023461341858,,,,,relu,he_normal,,,,2,32,glorot_normal,0.1,0.0015697097312986168,1.0,0.6,,,,,64.0,True,0.30000000000000004,0.25,,3.0
direction_1,1.0,LSTM,092,-56.669607532024386,0.5435156226158142,0.5032647848129272,577.1638793945312,0.5091992020606995,,,,,tanh,glorot_normal,,,,2,64,glorot_normal,0.30000000000000004,0.00024789367375460946,3.0,0.4,,,,,32.0,True,0.30000000000000004,0.45,,2.0
direction_1,1.0,LSTM,093,-48.454224133491515,0.4564843773841858,0.5003998875617981,494.111083984375,0.46025389432907104,,,,,tanh,glorot_normal,,,,1,128,zeros,0.1,0.00017808958251257332,3.0,0.7000000000000001,,,,,32.0,False,0.30000000000000004,0.25,,1.0
direction_1,1.0,LSTM,094,-7.741474759578704,0.4564843773841858,0.5,86.9795913696289,0.4691406190395355,,,,,relu,glorot_normal,,,,1,96,he_normal,0.30000000000000004,0.00023028731658798467,1.5,0.4,,,,,32.0,False,0.45,0.25,,2.0
direction_1,1.0,LSTM,095,-18.753667294979095,0.4564843773841858,0.5,197.1015167236328,0.46552735567092896,,,,,gelu,he_normal,,,,1,128,zeros,0.5,0.0001371792864317692,1.5,0.9,,,,,32.0,False,0.2,0.4,,1.0
direction_1,1.0,LSTM,096,-5.145260393619537,0.5435156226158142,0.5,61.887760162353516,0.5402538776397705,,,,,gelu,glorot_normal,,,,1,32,he_normal,0.4,0.0028333496947074975,3.0,0.4,,,,,64.0,False,0.2,0.4,,1.0
direction_1,1.0,LSTM,097,-30.774338376522063,0.4564843773841858,0.5,317.3082275390625,0.46019530296325684,,,,,tanh,glorot_normal,,,,2,32,zeros,0.4,0.00042704388956802015,1.5,0.9,,,,,32.0,True,0.35000000000000003,0.35000000000000003,,3.0
direction_1,1.0,LSTM,098,-33.06791747808457,0.4564843773841858,0.5,340.2440185546875,0.48857420682907104,,,,,relu,glorot_normal,,,,2,32,he_normal,0.4,0.0005075443683818799,2.5,0.30000000000000004,,,,,128.0,False,0.30000000000000004,0.2,,3.0
direction_1,1.0,LSTM,099,-38.32717224359512,0.5435156226158142,0.5,393.7068786621094,0.54052734375,,,,,relu,glorot_normal,,,,2,96,zeros,0.4,0.0002650113460707327,2.5,0.2,,,,,96.0,False,0.4,0.4,,3.0
direction_1,1.0,LSTM,100,-149.85286526679994,0.5435156226158142,0.49224215745925903,1508.88623046875,0.5416796803474426,,,,,tanh,glorot_normal,,,,1,32,zeros,0.1,0.00012180614623934723,2.0,0.30000000000000004,,,,,64.0,False,0.25,0.35000000000000003,,2.0
direction_1,1.0,LSTM,101,-73.36820434331894,0.4564843773841858,0.5,743.2468872070312,0.4618164002895355,,,,,gelu,he_normal,,,,1,96,glorot_normal,0.1,0.00013005191974537793,1.5,0.4,,,,,96.0,False,0.2,0.45,,2.0
direction_1,1.0,LSTM,102,-22.54128967523575,0.5435156226158142,0.5,235.84805297851562,0.5414648652076721,,,,,relu,glorot_normal,,,,2,32,glorot_normal,0.30000000000000004,0.004636452159050337,1.5,0.30000000000000004,,,,,128.0,True,0.25,0.45,,3.0
direction_1,1.0,LSTM,103,-172291.29398437738,0.5435156226158142,0.5,1722923.375,0.5393359661102295,,,,,relu,he_normal,,,,2,32,glorot_normal,0.4,0.008033213528751394,3.0,0.2,,,,,128.0,True,0.35000000000000003,0.45,,2.0
direction_1,1.0,LSTM,104,-2.3862493872642516,0.4564843773841858,0.5,33.427337646484375,0.4593554735183716,,,,,gelu,he_normal,,,,2,96,glorot_normal,0.1,0.008527934256161426,3.0,0.8,,,,,32.0,False,0.4,0.25,,2.0
direction_1,1.0,LSTM,105,-34.54319397211075,0.5435156226158142,0.5,355.8670959472656,0.5405077934265137,,,,,gelu,glorot_normal,,,,1,128,zeros,0.5,0.0010602912058095678,2.0,0.4,,,,,128.0,False,0.35000000000000003,0.4,,3.0
direction_1,1.0,LSTM,106,-69.48249877691269,0.4564843773841858,0.5,704.3898315429688,0.46052733063697815,,,,,gelu,glorot_normal,,,,1,128,he_normal,0.4,0.0003864610727522977,1.0,0.6,,,,,128.0,True,0.45,0.35000000000000003,,3.0
direction_1,1.0,LSTM,107,-20.184711611270906,0.5435156226158142,0.5,212.2822723388672,0.5400976538658142,,,,,gelu,he_normal,,,,1,32,glorot_normal,0.4,0.0014610469961964447,3.0,0.2,,,,,96.0,False,0.2,0.4,,3.0
direction_1,1.0,LSTM,108,-26.598497927188873,0.5435156226158142,0.5,276.4201354980469,0.5139257907867432,,,,,gelu,he_normal,,,,2,32,zeros,0.5,0.00011919453881620255,1.5,0.5,,,,,32.0,False,0.25,0.45,,2.0
direction_1,1.0,LSTM,109,-46.35678042173386,0.5435156226158142,0.4997161626815796,474.0001220703125,0.5131054520606995,,,,,gelu,glorot_normal,,,,2,96,zeros,0.2,0.00037968279651599704,2.5,0.5,,,,,128.0,True,0.30000000000000004,0.30000000000000004,,1.0
direction_1,1.0,LSTM,110,-7.6355538964271545,0.5435156226158142,0.5,86.79069519042969,0.5395117402076721,,,,,gelu,glorot_normal,,,,2,96,glorot_normal,0.2,0.008308975961285185,3.0,0.1,,,,,128.0,True,0.30000000000000004,0.25,,1.0
direction_1,1.0,LSTM,111,-16.63810943365097,0.4564843773841858,0.5,175.94593811035156,0.4785742163658142,,,,,relu,glorot_normal,,,,1,32,glorot_normal,0.5,0.00023490131541651366,1.0,0.30000000000000004,,,,,64.0,False,0.35000000000000003,0.35000000000000003,,1.0
direction_1,1.0,LSTM,112,-42.68904358148575,0.5435156226158142,0.5,437.3255920410156,0.5412890911102295,,,,,tanh,he_normal,,,,1,64,he_normal,0.4,0.0013825438480747922,3.0,0.2,,,,,128.0,True,0.2,0.35000000000000003,,3.0
direction_1,1.0,LSTM,113,-13.373438107967377,0.4564843773841858,0.5,143.29922485351562,0.46031248569488525,,,,,relu,glorot_normal,,,,1,32,zeros,0.2,0.0006451189298708733,1.0,0.7000000000000001,,,,,64.0,True,0.4,0.35000000000000003,,3.0
direction_1,1.0,LSTM,114,-37.78924194574356,0.5435156226158142,0.5,388.32757568359375,0.50244140625,,,,,tanh,he_normal,,,,2,32,glorot_normal,0.30000000000000004,0.0009369685303614216,1.5,0.1,,,,,96.0,False,0.4,0.35000000000000003,,3.0
direction_1,1.0,LSTM,115,-20.963976442813873,0.5435156226158142,0.5,220.07492065429688,0.5398046970367432,,,,,tanh,glorot_normal,,,,1,64,zeros,0.30000000000000004,0.0008379652911219557,1.5,0.1,,,,,64.0,False,0.45,0.2,,2.0
direction_1,1.0,LSTM,116,-1.9031956076622008,0.4564843773841858,0.5,28.596799850463867,0.45972657203674316,,,,,relu,he_normal,,,,1,32,zeros,0.4,0.002362036667634504,1.5,0.8,,,,,32.0,True,0.45,0.30000000000000004,,1.0
direction_1,1.0,LSTM,117,-29.87740627527237,0.5435156226158142,0.5001077651977539,309.2102966308594,0.5399218797683716,,,,,tanh,glorot_normal,,,,2,64,zeros,0.30000000000000004,0.0019157033556180133,2.0,0.1,,,,,128.0,True,0.45,0.2,,2.0
direction_1,1.0,LSTM,118,-5.993872225284576,0.5435156226158142,0.5,70.3738784790039,0.5410546660423279,,,,,relu,glorot_normal,,,,1,32,he_normal,0.30000000000000004,0.009448564283310342,2.5,0.1,,,,,128.0,False,0.45,0.4,,1.0
direction_1,1.0,LSTM,119,-13.30030425786972,0.4564843773841858,0.5,142.56788635253906,0.4598437547683716,,,,,gelu,glorot_normal,,,,2,32,he_normal,0.4,0.00709856096528365,2.0,0.8,,,,,128.0,True,0.45,0.2,,3.0
