model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_conv1d_layers,filters,kernel_size,padding,activation,kernel_initializer,add_pooling_0,pool_size,strides,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha,add_pooling_1,add_pooling_2
sell_trials_Conv1D,129,2.934238910675049,0.9946874976158142,0.9951562285423279,1.4919888758659363,3,32,3,valid,relu,he_normal,True,3,2,1,32,zeros,0.5,0.005952992260563743,3.0,0.1,True,True
sell_trials_Conv1D,130,9.889514923095703,0.9515625238418579,0.9621484279632568,1.446719316959381,3,32,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.0001,3.0,0.6,False,False
sell_trials_Conv1D,131,3.7802529335021973,0.9946874976158142,0.9951953291893005,1.490907244682312,3,128,7,valid,relu,glorot_normal,True,2,2,1,32,he_normal,0.5,0.005391404904245029,3.0,0.9,True,True
sell_trials_Conv1D,132,5.887499809265137,0.9940624833106995,0.9944140911102295,1.4878215279579163,3,32,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.0005944360988393559,3.0,0.9,True,False
sell_trials_Conv1D,133,5.934533596038818,0.8866406083106995,0.9098047018051147,1.35780814576149,3,32,3,valid,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True
sell_trials_Conv1D,134,3.4941065311431885,0.9946874976158142,0.9953515529632568,1.4916254055500031,1,32,7,same,gelu,glorot_normal,True,3,2,1,32,he_normal,0.1,0.01,3.0,0.1,False,True
sell_trials_Conv1D,135,5.783255100250244,0.9076562523841858,0.8876953125,1.407208089828491,3,32,3,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True
sell_trials_Conv1D,136,5.8365302085876465,0.9533593654632568,0.9447265863418579,1.4259450895786285,3,32,7,same,relu,he_normal,True,3,2,1,32,he_normal,0.1,0.0001,1.0,0.9,True,True
sell_trials_Conv1D,137,5.841730117797852,0.9946874976158142,0.9946874976158142,1.4888457674980164,3,128,7,same,relu,glorot_normal,False,2,2,2,32,zeros,0.1,0.01,1.0,0.9,False,True
sell_trials_Conv1D,138,5.777521133422852,0.9946874976158142,0.9951562285423279,1.4889099764823914,3,32,7,same,relu,he_normal,False,3,1,2,32,zeros,0.1,0.01,1.0,0.9,True,False
sell_trials_Conv1D,139,8.384793281555176,0.9452343583106995,0.9564062356948853,1.4535911984443664,3,32,3,same,relu,he_normal,False,3,2,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True
sell_trials_Conv1D,140,11.415633201599121,0.9914844036102295,0.9925000071525574,1.4821108255386353,3,128,3,same,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True
sell_trials_Conv1D,141,11.361771583557129,0.9943749904632568,0.9950781464576721,1.4827776017189025,3,128,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.4,0.0002879055702158269,2.5,0.30000000000000004,True,False
sell_trials_Conv1D,142,5.2670111656188965,0.745312511920929,0.7644922137260437,1.2115808854103087,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0001,1.0,0.1,True,True
sell_trials_Conv1D,143,6.8196001052856445,0.9946093559265137,0.9941015839576721,1.4889286217689515,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0005225940168815867,1.0,0.1,False,True
sell_trials_Conv1D,144,5.0916242599487305,0.8507031202316284,0.871289074420929,1.3472822141647338,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0001,1.0,0.9,True,True
sell_trials_Conv1D,145,5.050951957702637,0.880859375,0.8935156464576721,1.381586437702179,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0001,2.5,0.1,True,True
sell_trials_Conv1D,146,5.875615119934082,0.667187511920929,0.6755077838897705,1.1542424879074096,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0001,2.0,0.2,True,True
sell_trials_Conv1D,147,4.41325569152832,0.9182031154632568,0.9298046827316284,1.3598832700252532,3,32,7,valid,relu,he_normal,True,3,2,1,32,zeros,0.5,0.0001,3.0,0.1,True,True
sell_trials_Conv1D,148,4.40976095199585,0.9369531273841858,0.9233202934265137,1.4096685342788697,3,32,7,valid,relu,he_normal,True,3,2,1,32,zeros,0.1,0.0001,3.0,0.1,True,True
sell_trials_Conv1D,149,5.0401530265808105,0.8353124856948853,0.8442578315734863,1.3785105504989623,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.0001,3.0,0.1,True,True
