model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_GRU,045,47.099910736083984,0.9946874976158142,0.9948437213897705,1.4475875868797303,1,32,relu,he_normal,0.30000000000000004,0.4,1,32,zeros,0.2,0.0013899387604023798,3.0,0.2
sell_trials_GRU,046,1043.745849609375,0.9946874976158142,0.9948437213897705,0.4509416480064392,3,32,relu,he_normal,0.25,0.1,2,128,zeros,0.2,0.002746740434472299,2.0,0.9
sell_trials_GRU,047,87.13899230957031,0.9946874976158142,0.9956250190734863,1.407548505306244,1,128,relu,glorot_normal,0.4,0.15000000000000002,1,128,zeros,0.30000000000000004,0.01,1.0,0.1
sell_trials_GRU,048,26.597787857055664,0.9946874976158142,0.9946874976158142,1.4680897097587586,1,32,relu,he_normal,0.2,0.25,1,96,he_normal,0.5,0.01,1.0,0.1
sell_trials_GRU,049,141.10513305664062,0.9946874976158142,0.9949609637260437,1.3533467473983765,1,32,relu,glorot_normal,0.15000000000000002,0.4,1,128,he_normal,0.1,0.0004924390785329064,1.0,0.1
sell_trials_GRU,050,115.43643188476562,0.9946874976158142,0.9950000047683716,1.3792510657310486,1,128,relu,glorot_normal,0.4,0.25,2,32,he_normal,0.5,0.00529305299279138,3.0,0.1
sell_trials_GRU,051,267.1602478027344,0.18031249940395355,0.4005078077316284,0.41240609085559843,1,32,relu,glorot_normal,0.4,0.30000000000000004,2,96,zeros,0.5,0.00010496186717096706,3.0,0.4
sell_trials_GRU,052,58.322898864746094,0.9946874976158142,0.9953906536102295,1.436364598751068,1,64,relu,he_normal,0.4,0.1,2,128,glorot_normal,0.5,0.01,3.0,0.9
sell_trials_GRU,053,123.80939483642578,0.9946874976158142,0.9951562285423279,1.3708781027793884,1,128,relu,he_normal,0.1,0.1,2,128,he_normal,0.4,0.01,1.5,0.1
sell_trials_GRU,054,840.4868774414062,0.9946874976158142,0.9951171875,0.6542006201744079,3,32,relu,he_normal,0.25,0.1,1,32,he_normal,0.1,0.01,1.5,0.9
sell_trials_GRU,055,399.7456970214844,0.0053125000558793545,0.2150000035762787,0.09573570233210921,1,32,relu,glorot_normal,0.15000000000000002,0.25,2,128,he_normal,0.2,0.0001,2.0,0.9
sell_trials_GRU,056,1265.944091796875,0.9946874976158142,0.9952343702316284,0.22874340581893926,3,32,relu,glorot_normal,0.4,0.1,2,32,zeros,0.5,0.00470725764791288,3.0,0.1
sell_trials_GRU,057,2855.892822265625,0.9946874976158142,0.9833984375,-1.3612053246498106,3,32,relu,he_normal,0.4,0.25,1,32,zeros,0.1,0.0003173123972570982,3.0,0.9
sell_trials_GRU,058,138.76536560058594,0.9946874976158142,0.9953906536102295,1.3559221320152282,3,32,relu,glorot_normal,0.1,0.4,2,96,zeros,0.1,0.0006839206222051798,3.0,0.1
sell_trials_GRU,059,659.538818359375,0.9946874976158142,0.9950781464576721,0.8351486792564392,3,32,relu,glorot_normal,0.1,0.4,2,96,he_normal,0.1,0.0094268509597577,1.0,0.9
sell_trials_GRU,060,41.09736251831055,0.9946874976158142,0.9950390458106995,1.4535901350975036,3,32,relu,glorot_normal,0.1,0.1,1,128,zeros,0.1,0.00604621430709393,1.0,0.1
sell_trials_GRU,061,188.6893310546875,0.9946874976158142,0.9878515601158142,1.3129024109840393,1,32,relu,he_normal,0.1,0.4,1,32,he_normal,0.1,0.00023346973595235625,3.0,0.9
sell_trials_GRU,062,933.3909912109375,0.9946874976158142,0.828125,0.5612965064048767,3,32,relu,glorot_normal,0.4,0.1,1,128,he_normal,0.1,0.0001,1.0,0.9
sell_trials_GRU,063,441.98419189453125,0.9946874976158142,0.9950781464576721,1.052703305721283,1,128,relu,glorot_normal,0.4,0.1,2,128,zeros,0.5,0.0007115102366682777,3.0,0.1
sell_trials_GRU,064,98.62956237792969,0.0053125000558793545,0.2957812547683716,0.4164106541238725,1,32,relu,glorot_normal,0.1,0.4,2,32,he_normal,0.5,0.0008824746216451319,3.0,0.1
sell_trials_GRU,065,101.28164672851562,0.9946874976158142,0.9948828220367432,1.3934058508872986,1,128,relu,he_normal,0.15000000000000002,0.4,1,128,he_normal,0.1,0.01,1.0,0.1
sell_trials_GRU,066,498.4956970214844,0.9946874976158142,0.9949609637260437,0.9961918005943298,3,32,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.5,0.01,1.5,0.9
sell_trials_GRU,067,28.157358169555664,0.9946874976158142,0.9949609637260437,1.4665301394462587,1,32,relu,glorot_normal,0.4,0.4,2,128,zeros,0.5,0.01,1.0,0.9
